Applied at,Amount,Age,Gender,Industry,Marital status,External Rating,Education level,Location,applicant_id
11.30.2022 10:50:49,6555.0,20,Жінка,Embedded,Married,2.0,Ще студент вишу,Львів чи область,671182e810ce9504935e4b773f85d1be
11.30.2022 10:50:49,7800.0,22,Чоловік,Insurance,Other,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,035646b06c1849393e0fbd7d6c1534ba
11.30.2022 10:50:57,,25,Чоловік,E-commerce,Single,6.0,Дві вищі,,7431e3a70c4dfb169b05dab9079ac4b1
11.30.2022 10:51:05,5400.0,38,Чоловік,E-commerce,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,04cfef98ea01decc97c8ed746c599e7e
11.30.2022 10:51:05,7500.0,26,Чоловік,E-commerce,Other,2.0,Середня спеціальна,Київ чи область,38622cbfe350a8d9fe84f91b232657ae
11.30.2022 10:51:13,8250.0,20,Чоловік,E-commerce,Married,2.0,Ще студент вишу,Львів чи область,744c9cb5c19389d5f907bd4b50c4d923
11.30.2022 10:51:14,8400.0,30,Чоловік,Adtech / Advertising,Single,3.0,"Вища (бакалавр, спеціаліст, магістр)",Суми чи область,877605c4e9393467bc3da337ad7356a9
11.30.2022 10:51:37,8400.0,21,Чоловік,Fintech / Banking,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,391834c90a3c22a637a29ea72a69adff
11.30.2022 10:51:39,8400.0,25,Жінка,Edtech / Education,Other,5.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,53ea8b56e1d7c45f799aa30b5c3bf69a
11.30.2022 10:51:46,7200.0,36,Чоловік,Embedded,Single,6.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,13fba7da7086b4629787eeda1a081adc
11.30.2022 10:51:48,3300.0,27,Чоловік,Media,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,1f801440a2aae79ab292c13346c14bca
11.30.2022 10:51:49,11280.0,41,Чоловік,Medtech / Healthcare,Married,5.0,Дві вищі,Львів чи область,875f15e2ba14612320a2a41560c3c222
11.30.2022 10:52:06,6900.0,24,Чоловік,Mobile,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,018ee279d773946fb0b0f4b722b1d3b8
11.30.2022 10:52:11,4500.0,37,Чоловік,E-commerce,Single,15.0,Середня,Житомир чи область,c8f1e61292ce6caf137425e226461a5b
11.30.2022 10:52:12,7500.0,22,Чоловік,E-commerce,Single,2.0,Ще студент вишу,Київ чи область,82723e6521b998785ef9961eb91e2121
11.30.2022 10:52:16,9000.0,26,Чоловік,Retail,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,09662e9f682e7d8ab4a6acbb07218c70
11.30.2022 10:52:27,600.0,18,Чоловік,GameDev,Married,3.0,Середня спеціальна,Київ чи область,a0c29ad4d4a4167b262619b363b70d15
11.30.2022 10:52:35,7200.0,24,Чоловік,Medtech / Healthcare,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Черкаси чи область,1830d5cf9886ea0a561867ad609bebe4
11.30.2022 10:52:50,12825.0,32,Чоловік,Cloud Computing,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,8a7a65d11728fc39136ede4f905616b5
11.30.2022 10:53:26,23100.0,29,Чоловік,High Load Systems,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,4d6bd88c386f1052ff33d74e00ed9680
11.30.2022 10:53:57,3000.0,25,Чоловік,Mobile,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Хмельницький чи область,cc54c5d6d3bfe855110de089c79e61e2
11.30.2022 10:54:37,5700.0,23,Чоловік,Data Science,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Житомир чи область,52cc73cd8eee492021b3851d1aec564c
11.30.2022 10:55:02,2934.0,19,Чоловік,E-commerce,Married,0.0,Ще студент вишу,Дніпро чи область,f66b360042d65dbb507aa9265e18b8e3
11.30.2022 10:55:10,5130.0,20,Чоловік,Big Data,Married,1.0,Ще студент вишу,Одеса чи область,44a26a6346e903a569b0b92358b72301
11.30.2022 10:56:04,15000.0,29,Чоловік,ERP,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,16d0efe3301b6b09689f5da367e7d89c
11.30.2022 10:56:10,15000.0,29,Чоловік,Gambling,Single,8.0,"Вища (бакалавр, спеціаліст, магістр)",Рівне чи область,15be88bd457aa109a24911ad2d7411b6
11.30.2022 10:56:11,,33,Чоловік,Medtech / Healthcare,Married,11.0,"Вища (бакалавр, спеціаліст, магістр)",,276add1a33f3a201bef11deaa34d8efc
11.30.2022 10:56:21,3300.0,25,Чоловік,Інша,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,e1b5004f0ad6e3c1a7be59e764c70f00
11.30.2022 10:56:26,,44,Жінка,Fintech / Banking,Married,1.0,Дві вищі,,949ad6c95d17ce1c3432d1dd84a71229
11.30.2022 10:56:36,2400.0,29,Чоловік,Інша,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Харків чи область,c53e144f63422376be3d1a47c220fe0b
11.30.2022 10:56:41,3510.0,27,Жінка,Adtech / Advertising,Married,1.0,Середня спеціальна,Львів чи область,325201b54e9296207cd82dc57ee40844
11.30.2022 10:57:53,14250.0,26,Чоловік,Logistics,Single,3.0,Середня спеціальна,Дніпро чи область,04f3d3b581fa30ef2968b06e307c7d0c
11.30.2022 10:58:02,1950.0,37,Чоловік,Manufacturing,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Одеса чи область,0a9d59865d730bc06a94ec3df35482c5
11.30.2022 10:58:11,1200.0,25,Чоловік,E-commerce,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Чернівці чи область,1ca2ec0476576728c872880204951f29
11.30.2022 10:58:24,8550.0,23,Чоловік,Інша,Married,4.0,Дві вищі,Черкаси чи область,92bfe56b014c5f9068fff08cb169e0eb
11.30.2022 10:58:31,9000.0,36,Чоловік,Security,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Чернівці чи область,abad02fe15a9a05380d89ba82de0b2e2
11.30.2022 10:58:50,9000.0,23,Чоловік,Fintech / Banking,Other,3.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,2724a934dd3c310957ef928ac1a5af79
11.30.2022 10:58:52,9300.0,27,Чоловік,Blockchain,Married,5.0,Дві вищі,Львів чи область,91b22f336ece068e94b371c104e25daf
11.30.2022 10:59:19,17100.0,37,Чоловік,Fintech / Banking,Married,15.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,f48440e936ec78079bc2b2f8eb46d8e2
11.30.2022 10:59:36,5589.0,35,Чоловік,Fintech / Banking,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,cb819bb9a6df7e1d2351d3e37c451a2d
11.30.2022 10:59:59,8700.0,25,Чоловік,Hardware,Single,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,d84bff444b0a4419bf77ff3e0a959503
11.30.2022 11:00:43,,26,Жінка,E-commerce,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",,ddabcb4ac9cb71907cc75ac2c269a7fd
11.30.2022 11:02:29,8400.0,29,Жінка,Інша,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,2aecf5830999f89e9c30c18b0a292c09
11.30.2022 11:03:10,3600.0,22,Чоловік,Telecom,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,f5918b151af88c97f8e2cc0f2b19b91a
11.30.2022 11:03:16,15000.0,36,Чоловік,High Load Systems,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,18e8960cd016d738bf107357b5703525
11.30.2022 11:03:24,9405.0,35,Чоловік,Fintech / Banking,Married,6.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,074fbe275cb76a4b5ca3490ed5a91cdd
11.30.2022 11:03:31,,21,Чоловік,Big Data,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",,5e816912a506e550541672c16a34c639
11.30.2022 11:04:15,10200.0,23,Чоловік,Public services / Government,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,7fec4d72542e30aded7013ca3a37f14a
11.30.2022 11:04:41,4500.0,24,Жінка,E-commerce,Married,1.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,c73ea43ac9b4382c776451be6852549c
11.30.2022 11:04:53,12900.0,34,Чоловік,Uberfication,Single,8.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,58ac665c0a7c1798f88b8be579f83262
11.30.2022 11:05:17,16500.0,32,Чоловік,Adtech / Advertising,Other,,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,6354663b7fb7ae4ab7b050a9db99a7d4
11.30.2022 11:05:25,6000.0,27,Чоловік,Big Data,Single,,"Вища (бакалавр, спеціаліст, магістр)",Чернівці чи область,64de362d162615a4084953917918f9ba
11.30.2022 11:05:28,9900.0,21,Чоловік,E-commerce,Married,,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,70729c1d2dc288cd740f569edd38b54f
11.30.2022 11:06:42,4500.0,30,Чоловік,Medtech / Healthcare,Single,,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,1395cbdbfcf8538df3c14639d29972ae
11.30.2022 11:07:17,3600.0,26,Чоловік,Інша,Single,,Середня спеціальна,Київ чи область,2ba82b5a8c4a64790393c0adf3dbfed8
11.30.2022 11:07:30,9900.0,24,Жінка,Інша,Married,,"Вища (бакалавр, спеціаліст, магістр)",Черкаси чи область,4c1b37374fb8cc7ad55f4532eb0e8644
11.30.2022 11:08:13,22500.0,33,Чоловік,Інша,Single,,"Вища (бакалавр, спеціаліст, магістр)",Івано-Франківськ чи область,c273593be3800d66a7f17680149fddb2
11.30.2022 11:09:04,2190.0,19,Чоловік,E-commerce,Single,1.0,Ще студент вишу,Черкаси чи область,4726024ac565b5db88be9bd10faf6f48
11.30.2022 11:09:26,6600.0,35,Чоловік,Mobile,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,f1bbfe60172184536382ad42e9a851ee
11.30.2022 11:09:41,5100.0,29,Чоловік,Medtech / Healthcare,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Житомир чи область,8fdbc1734bb77a1913fdb92179d5f0c3
11.30.2022 11:10:06,15900.0,28,Чоловік,Adtech / Advertising,Other,7.0,"Вища (бакалавр, спеціаліст, магістр)",,89d1f23efb315772d23cbd1d87b15f5a
11.30.2022 11:10:21,25500.0,36,Чоловік,E-commerce,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,c0011b1a2ed3a77aa5ab602df46e2718
11.30.2022 11:10:29,2100.0,25,Чоловік,Machine Learning,Married,1.0,Середня спеціальна,Черкаси чи область,7669a394c0834c5eb0f0405083f0a1b0
11.30.2022 11:10:34,6720.0,24,Чоловік,Automotive,Married,3.0,Ще студент вишу,Вінниця чи область,8f74a89b9701a7de8e3b796aae6570b9
11.30.2022 11:10:42,9300.0,25,Чоловік,E-commerce,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,f4e53e9d7a65da55cbbe6c9e9f904424
11.30.2022 11:11:04,13500.0,24,Чоловік,Big Data,Married,4.0,"Вища (бакалавр, спеціаліст, магістр)",Вінниця чи область,324b5985224ba82cc6cb5dcccc9c4498
11.30.2022 11:11:44,21000.0,38,Чоловік,Security,Married,11.0,Дві вищі,,b0a35c5d529d57e71059fe1e558b2dfc
11.30.2022 11:12:16,6000.0,38,Чоловік,Data Science,Other,3.0,"Вища (бакалавр, спеціаліст, магістр)",Тернопіль чи область,a69ae198f296fdc998cf68d1b0fb08e3
11.30.2022 11:12:35,4500.0,35,Жінка,Інша,Married,5.0,"Вища (бакалавр, спеціаліст, магістр)",Чернівці чи область,66a3f19c7106c68ea0ea5745b38201b1
11.30.2022 11:13:08,7500.0,21,Чоловік,Data Science,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,8d777068d723bf011cd92a603aef2a69
11.30.2022 11:13:10,12000.0,29,Чоловік,Automotive,Single,4.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,4a9ad028a66a034e7ab1fbbc6cecaaf7
11.30.2022 11:13:33,9900.0,28,Чоловік,E-commerce,Single,5.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,54702f33aa405a0c9e5602541e7da0bf
11.30.2022 11:13:33,15000.0,37,Чоловік,Travel,Single,8.0,"Вища (бакалавр, спеціаліст, магістр)",Київ чи область,86ad2471dcfeb64dc48fae143b071416
11.30.2022 11:14:11,10500.0,43,Чоловік,E-commerce,Married,9.0,Середня,Київ чи область,e3c61a58f509729e8dde2937d352ec5e
11.30.2022 11:14:41,10950.0,26,Чоловік,E-commerce,Single,1.0,"Вища (бакалавр, спеціаліст, магістр)",Харків чи область,69df1a30b72ca02b794c259d456bc415
11.30.2022 11:15:01,16200.0,35,Чоловік,Real Estate,Married,12.0,"Вища (бакалавр, спеціаліст, магістр)",Харків чи область,dd0efe662b92d2548e8007935ed85c62
11.30.2022 11:15:02,7500.0,22,Чоловік,E-commerce,Married,3.0,"Вища (бакалавр, спеціаліст, магістр)",Дніпро чи область,363e0143651de276852d2711540cdc9c
11.30.2022 11:15:34,10500.0,45,Чоловік,Blockchain,Other,10.0,"Вища (бакалавр, спеціаліст, магістр)",Львів чи область,20a6dc00bcf7cc124507376952d8a539
11.30.2022 11:15:45,14400.0,31,Чоловік,E-commerce,Married,10.0,"Вища (бакалавр, спеціаліст, магістр)",,853ae4559a9753627180d7425e437d28
11.30.2022 11:15:46,6600.0,22,Чоловік,Data Science,Married,2.0,"Вища (бакалавр, спеціаліст, магістр)",Тернопіль чи область,36012f71baa482281dabebd83f3fe741
11.30.2022 11:15:53,7800.0,26,Чоловік,Fintech / Banking,Married,2.0,Дві вищі,Київ чи область,94d7fde36a9a8106abcacce1f2bc7274
